TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
org.apache.lucene.search.exposed.ExposedTimSort,120,19,79,1734,111001000011111111111111000110100110011100111111101011111111001111111111111100111111001000111100100011110000101000111010010101011110011111111100001100100010111110110010101111111100010110101101111011111110111001100111110011001011101011001101111011111100101001000000000000000001111100100000000011100010101100011111101011100101111001010100000000001011100111010110101000111111
