TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.thirdparty.protobuf.AbstractMessage,120,29,110,100,1010011101101000011111111011001110111011001001011010000000000000000000000101000000000000000000000001000000000111000000000101110011011,11111
