TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
com.google.common.util.concurrent.Monitor,120,71,937,5,111111111111110111111011111110110000100000011111001101101101100100000001110100010111001110111000010001011001110110010100011101100111011001111101111111011111001111100100000101011111000100000010101010000000011011110110000,1111111111111111111111111111111111
