TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
org.apache.hadoop.yarn.proto.ApplicationClientProtocol,120,95,420,74,1001000001001001110100010001100000000110010001100011110110101001110000011101111000010001100100001101010111000000100001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101100010110011010010110010110001111101101111010011100101111001010011101111010111111111010111111110111111011011011111111111111101101110111111111111111010110111111111111110111101101111110011111110111111111111111111111111
