TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.hadoop.yarn.api.protocolrecords.impl.pb.AllocateResponsePBImpl,120,47,194,107,1111111111111111111111111111111111100000000000110111110101111111111111100111111100101110011111001111111111111111111001111111111111111111111111111100111111100111111100111111100111111100111111110011111111001111111100111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111011001110110011101110
