TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.apache.hadoop.security.token.delegation.AbstractDelegationTokenSecretManager,120,22,92,119,1110111011001101101011011101010111111111111111111100000001101111101101000000000000000000000000000000001011000000
