TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString
org.apache.hadoop.security.UserGroupInformation,120,20,38,469,00000000000000000000001010000000000000010000111000001001001110001110000000110111000000000011111
