TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.base.Splitter,120,20,53,1284,111111111111111110,111111111111111111111111111101111111111111111111111111111111111111111000111111111111111111
