TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.mapred.IFile,120,24,117,273,01101111111111110111000000001111000011011110101100110100010100000011010000,11111111111111110111000000001111000011101101011100111000101000000011100000
