TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.apache.hadoop.fs.shell.find.Find,120,7,25,1050,11100000000000000000000000001111111111111111111111111011111111111111111011111111111111111111111111111010000001111111010111111100000000000000000000000000000000000000000000000000000000000000000000110011000000111111,111110110011000000000000000000000000001110111111111110111110101000000000000010010000000000000000000000000000000010010110
