TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.io.compress.CompressionCodecFactory,120,21,56,1535,0101111111110111000001101011011111101001111100000000000000000000000000,1111111111111
