TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString
org.apache.hadoop.yarn.proto.CsiAdaptorProtos,120,194,443,141,1111111000001111111111111111100111010101010001111111111111111001111001001000100010000001000011001010011111111111111110001010010111111111111111111001110111000000111111111111111110001110010111011111111111110001111010010000110110011111111111111111100101000000000011111111101111110101101101010010010110111111111111100
