TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
accessories.plugins.time.JDayChooser,120,54,147,322,1111111111111101111011111111111111111111111100000011111111110111111111111111111111100000000000111111111111101111111111111111111111111111111111111110000011011101111101110111111111101111101111111111111111100000
