TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.net.NetworkTopology,120,85,300,406,11111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111111101100000000000000000000000011111111111110111111111111111111111111111111111111111111111011111111000000000000,11111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111011110111111100100000000000011111111111101111111111111111111111111111111111111111111110111111111111111111111
