TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
org.apache.hadoop.mapred.MapTask,120,20,65,17,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000001111111000101111111111111111111111110101111111110101111111100010111111111111111111111111111111111111010111111110101101010100000000111111111111000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000000000000000000000000000010111111010111111010110000000000000000000000111111111111111110101111111111101111111111100100000000000000111111111111111101011111111111110000000000000000000000000000000000000000000001000001111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111101111110000001111111111111111110000000000000000000011100000000000000000000000000000000000000
