TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString,MethodNoExceptionCoverageBitString,CBranchCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString
weka.classifiers.Evaluation,120,177,845,135,11111111111111111111111111111110111111011110111111110011111111011010100001101100000101110000010000010100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101000000000001111101010000001000000000000010111110011111111101001010101010101110111010101101101110101001100110101110111110110110111101010101101010111110100110101110111110101110010111111111111111111111111111111111011111111111111111111111011111111111111111111111011111110111111101111101111111011111111111111000000000111111111011111010101010101010101010101010100111111011111111110111010110110101111110001111011111110000000000010111111111111111011011,1110111111011011011110110110111011000000110111010000000000011111110001000000111111101101101000111111110111111111111111111111001101110111110110111110111110110110110110111110111110111110111100110110110110111110111110111110111100110110110110111110111110111110111100110110110100110110110111011110011011011010011011011011011111010000000011111100100100100100100100100110011100100111110111100011000000000000001111101111111101111111001110,1111111111111111111011111110111101011011110110111110110110111111111000000111111000110001111111110000000010110111111100000000000001111010101010101010101010101010101111011011011100111100000000000001111111111111111111111110011011111000000000000000111000001111110110111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011111110000011000000000111111111000000111110111111111011111111101111111111111111111111000000000000011111111111111111111111111101111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111011111111111111111111111111111111111111000010101111110110111011111111111000000000000000111111111111111011111111101111011101111111111110111100011111111011111010110111101111111111001111111111000011111100111111111111111111111111110011100001111111111111011111111111111111111111111111111111111111111111111000111111111111110001111111111111111111111111101111001000000000111111111110111111111111101111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111101001100000001011111111111111111101111111111111111111111111111111110111001111111111110,11111111111111111111111111111111011110111110111111110011111110111100100001101100000011101000010000001101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101000000000010111011010000000100000000000010111101101111111010000101101001101101111010101111000111101001100110011101111101010000000000000000011010111101010101011110111101011110011011111111011111111111111111111111101111111111111111111111101111111111111111111111011111110111111101111110111111101111111111110100000000111110111011111010010110011010011010010101010111111011111111110111100110110110111110001111101111110000000000100111111111111111010111,11111111111111111111111111111111111111111111111111111111111111,10110100100100000100100100100000000111000100001011001000000000000000000010000010001001001110100101101001001100100100100100000000001001010110010001001000000001011011001001000001000001011001000011000000000010010010010010010010010001001001001001001000000000000000001000000000000000
