TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
org.apache.commons.collections4.sequence.SequencesComparator,120,7,66,2391,11000111111011111110111111111111111111111111110111111111111111011111111101111110111111111
