TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.jfree.chart.plot.XYPlot,120,179,651,158,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111101110111111111111111111011111111111101111111111111101111111011111010101111111111111111111111111111110111011001111101100011110101111101000001110111110101011101111101111111110101111000101110000011011010000011011111111111111110001000000000111011101111111110001010100010000010001000001010000010011010100010000110000111111000000010000000100000001000000010000000100000000010000000001101110110111110100000000000000000000000000000111111100010000000000000010000000000000000000000100010100100000000010000000011011011011010101101101001001000001110000101111000010111101111111011111111100011111000110111111111100010000010101111111101111110001111010000000000000011101110110111101100110111101110111110000000111110101011111010101010101011101010101011101011101010111011111010101010101010101010111010101010111010111011101001011110101010011001111111111101110111101000000000000000000000
