approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5598829514076613,0.5993205093009246,0.6020478757412883,0.8380401629977919,0.7158586248554722,0.5550866293414919,16.123298731257208,0.44390456104229636
WM-TMC-EC-OC,0.5114412016398064,0.5945024581628312,0.5798365204659813,0.8403201247127047,0.6797681961316482,0.39720111931362273,15.559976931949253,0.43937079909391796
