approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5598829514076613,0.5993205093009246,0.6020478757412883,0.8380401629977919,0.7158586248554722,0.5550866293414919,16.123298731257208,0.44390456104229636
LC-TMC-EC-OC,0.5213277725028541,0.5771034642696853,0.5974939615586726,0.8379151167132618,0.6910003280156397,0.4027862924047895,15.51372549019608,0.43946201076431946
