approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5764593420336027,0.6075661019168587,0.6156825044080216,0.8379918684156599,0.7167118009614307,0.5744514144704589,17.18143021914648,0.44653197989473004
WM-TMC-EC-OC,0.518389292634489,0.6098458060191657,0.5879251022744301,0.8376863364195652,0.6743589984290955,0.406431569908468,16.89134948096886,0.43888674120684845
