approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5839502856581308,0.6162529337915228,0.618269368372129,0.8350492507848765,0.7175241341124892,0.5787574206733177,17.35524798154556,0.4506075251352184
WM-TMC-EC-OC,0.5848799772999848,0.6233319167577659,0.6289371481935303,0.836605912013219,0.6897897220447143,0.4673732212371655,17.563321799307957,0.4509322414300908
