approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5764593420336027,0.6075661019168587,0.6156825044080216,0.8379918684156599,0.7167118009614307,0.5744514144704589,17.18143021914648,0.44653197989473004
LC-TMC-EC-OC,0.5289865640549716,0.5851238682046873,0.6087452713954165,0.840992674227276,0.6921361754603863,0.4088748326342434,16.83552479815456,0.44125176141896405
