approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5839502856581308,0.6162529337915228,0.618269368372129,0.8350492507848765,0.7175241341124892,0.5787574206733177,17.35524798154556,0.4506075251352184
LC-TMC-EC-OC,0.5890103349277995,0.6144392494046513,0.6245490235944009,0.8376490589662597,0.6972528263642263,0.46816216213504414,17.44336793540946,0.4506415074167418
