approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5768417511795522,0.6085096480762031,0.6174890488165933,0.8429603363124919,0.7264578237592562,0.5726388709329782,17.922418136020152,0.45940679301137705
original combination,0.5625022187963501,0.5990296019378133,0.6056277418218763,0.8432105591828264,0.7190710069020939,0.5565655240634887,16.40775,0.4512227263357358
constituent criterion,0.5934175162163277,0.6108036467951925,0.6177848603044447,0.8475175349121686,0.7205220633914022,0.5814165772278739,18.31133501259446,0.46564158749605916
