approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5233786295833125,0.545618715605948,0.562969066146016,0.8261143211454799,0.710460947207614,0.5267480047102908,34.30602409638554,0.4328366737541929
original combination,0.485679808067868,0.5114450178240009,0.5305923278605004,0.8260808154820323,0.6958469189418438,0.48615384962423874,30.173809523809524,0.41963165236511424
constituent criterion,0.5646475476651531,0.5402068163215494,0.5467506814719145,0.8499694276603369,0.7244007337281899,0.5578193501036798,38.07142857142857,0.45349820938934343
