approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5122925835238875,0.5345479675917316,0.5519104808444409,0.8199140751745404,0.7041381238710768,0.5145499665920767,32.93764705882353,0.4253265176299956
original combination,0.4714889063082467,0.49787505823825606,0.5182153871699879,0.8115550185964515,0.680971152399995,0.4693856456324032,28.487058823529413,0.40870280864068603
constituent criterion,0.5525172731733614,0.5319847219173891,0.5473888457424674,0.8435725044391695,0.7155671031057637,0.5548009946340526,36.95975609756098,0.4507544731397323
