approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.496664772739554,0.519927238249989,0.5399979347656184,0.8141635665289093,0.6933011188050205,0.49761112264020524,31.03529411764706,0.4185469933993576
original combination,0.4534417482681966,0.4812011736146574,0.502807568376841,0.7999912747504415,0.6679197493109795,0.45177497778342046,26.523529411764706,0.3960441348708702
constituent criterion,0.5388001610637658,0.5139045968060106,0.5304995977158478,0.8349228977429921,0.7054475125188906,0.5410608733884766,34.79047619047619,0.43496789630932015
