TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.fs.shell.CommandFormat,120,16,59,285,1111111101111111,111111111111111111111111111111111010000000000011111111111110
