TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString
org.apache.hadoop.thirdparty.protobuf.DescriptorProtos,120,223,591,57,011011010000100001010010000001000110000100000010000000000111011111111111111101000100010000001100000000000110011001110011000000100000010000000011000010110001110010000000000000000011000110100010110000100000000000011110010010000101100001000000000000111000101001000110001000100000000000000001010000010000100000110100011101000100100000000000000000000111000011110111010001010000000001000010000000000000001000000011000000000010001111110111110000100100000001011000101011000111000000110010000000000000000100000000000000000000000100001000000011100001111001110000000000010000011000111110011100000010100000100000100000110001011111111111000110000000000001000000001001001110001111000010000000000000000110010011101001100001000000100000010100001000001110000100001000000011000110010001110000100000000100000000010001110110010111100100000000000000101001001000111000001011000000000100000000110111000000010000010000000000000000001100001011101011110
