TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.server.resourcemanager.scheduler.placement.LocalityAppPlacementAllocator,120,19,64,437,01111101111100001000000000111000110110111111110100001101000000001000000000000000001000000000100011111010,001001100010000001000100000100100000100
