TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
weka.classifiers.Evaluation,120,91,410,216,11111111111111111111111111111111111111111111111111110111111111111111101001101100000101110000010000010100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000110011111101110000001100000000000011011011011111111011111011101011101111101111111001100110101001100110111110111111100000000000000000101011111110100110101110111110111110011111111111011111111111111111111111011111111111111111111111011111111111111111111111011111110111111101111101111111011111111110111111011101111111011011111010101010101010101010101010100111111011111111110111111111111101111010000100000000000000000000110110111111111111111011
