TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
glengineer.agents.GroupAgent,120,40,158,769,1111111111111111111111111111111111111011111111101111011100111111011111111101111111111111110111101111110111111111111
