TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
com.google.common.base.Predicates,120,39,187,524,1111111111111111111000000000000000000000001000000,0000001010000011111111111111111111101100100010000100110100111111111111111111111100001111110000111111111100000011
