TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
weka.classifiers.Evaluation,120,79,320,192,11111111111111111111111111111110111111011110111111110011111111011010100001101100000101110000010000010100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000100001110000000000001000000000000010011010011111111001001010101010101110101011101001100110101011100110101110111110100000000000000000101010111110100110101110111110111110010111111111011111111111111111111111011111111111111111111111011111111111111111111111011111110111111101111101111111011111111110111000000000111111000011111010101010101010101010101010100110000011111111110111111111110100000000000000000000000000000000010000110111111111111010
