TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilderSpec,120,56,221,2411,111111111111111111111111111111,1111111111111111111111100111111111111111111111111111111111111111111111111111111111110101111111111111111111111111111111111111111111111111111111
