TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.util.concurrent.Monitor,120,59,204,1,111110111111111111111111111110110000000000010111001100110110100100000000100000111111001110111000010001001001110010010010010100100101001001101000111101001010001111000100000101110111010100000010101010000000011011110110000,1111111111111111111111111111111111
