TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,120,81,371,113,111111111111100000011111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111011111111100111111111101101000001011111000111111111111111111111011111111111111010111111110000100000001100000011000000000000001110000000000000110011000000000000001111110011110000000000000000001100000000110000000000000000111111111111111110011001011100011100000101010000000111111111100000000111111111111111111011110010000011111111111111100011100111111111111111111111111111111111111111111111111111111111111111000000000000000000000111111111000000001111101010101011111010111110111101110111011111111111110110011001010011001011111111000000111111010111101011111111011111111111001100011101011100101011101011101111001101000111110111000100111101011101010101001111010111111011111011001011110101000101010101000111100000110000010101111010001111011101100010100011111101000010100011110000111111111111111111101111110110000111000000010000110111100000000000000000000000000000000000001
