TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
net.virtualinfinity.atrobots.robot.Robot,120,54,181,2105,111111111111111111011111111111111111111111111111111111100110110100000000000000010011100011111000000000000000000000011111100,1111111111111111
