TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.base.Predicates,120,22,60,143,001000001011111111111111111110000001001000010001010011010111111110011110011110000000000000000100000000000000011
