TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.primitives.Shorts,120,43,92,3504,011111111011010101111001111111111000011111111000011111111111111111111111111111111110000111111111000000000000010010000000000
