TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.ipc.ProtobufRpcEngine2,120,17,50,819,111111111111111100001010001110011000000000000000000000000000000000000000000000110111,0011000000000000000000000000000
