TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
weka.classifiers.Evaluation,120,83,373,300,11111111111111111111111111111110111111001111111111110111111111111011101001101100000101110000010000010100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000100001111101010000001000000000000010011010011111111001001010101010101110101110101001110110101001101110101110111110100000000000000000101011111110100110101110111110101110011111111111011111111111111111111111011111111111111111111111011111111111111111111111011111110111111101111101111111011111111110111000000000111111011011111010101010101010101010101010100110000011111111110111111111110101111010000100000000000000000000111000111110111111011011
