TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
com.werken.saxpath.XPathLexer,120,126,312,1839,11111111111111111111111111111111111111111111,1111111111111111111111111101010101010101010101010101010101010101010101011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111101110101111101111111111111111111111111111101110111011111111111111111111111010111110101111111111111111111111111100000111000001110000011111111111111111111111111111111111111010101111111111111101111111111111111111111111111
