TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.jfree.chart.axis.Axis,120,102,396,406,111111111111111111101111111111111111101111111111111011111111111111111111111111111111110111111101111111111111111101111101111101111101111111111101000000000011111101101010111110101111111010111011111010111010111111101111,101100000000000000000000011010100100010110110111010000110110111010000000000000100100011010101001100010010010010010010000101110010010010010010111101001000110101010011000100100100100010000101001001011111101010110101011111110010101010111111100100111111001000000000000000
