TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
com.google.common.util.concurrent.Monitor,120,48,195,5,1111111111111111110111111111111110111111,111111111111111111111011111110110001110100011111001101101101100100000001110100010111001110111000010001111001110110010110010101100111011000000000111111011111001110100000000111110010000100000010101010000000011010110110000
