TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
com.google.common.base.Joiner,120,25,112,1596,11111111111111111110111010111,1111111111111111111111111111111111111111111111111111111111111
