TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.jfree.data.time.TimeSeries,120,106,524,673,1111111111111111111111111111111111111111111111100001011011111111111111111111110111111111011101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101011111111111111111111111111111111,01111101001011101011111110011111011010111010011111011011111110111110111111111110100100100100110100100100100110011111101011110110111010010111101111011000101010101010101101000000000000000000000110000000000000111
