TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.protobuf.AbstractMessage,120,20,70,80,1101010000111000111000000000000000000000000000000,1100001100001100010011111001101100111010000001011010000000000000000000000111101101000000000001000101110010000111110001000101111010010
