TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.io.CharSource,120,32,137,216,11111001111110111111111110111111011001111101100100111100111111011111111111111111,11011111111001111111111111101011111010111101011000111100111101111111111111111111
