TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.commons.collections4.list.TreeList,120,44,235,599,111111111111111000000000010101111110,111111111111111111111111111111111111111111111111111111111111111101110111111111111111111111111111111111111111111111111101110111111111111110111111111111111111111111111111111111111111111111100001111111111111111111111
