TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.hadoop.io.IOUtils,120,39,130,67,111111111011111111111111,11111111111111111111111111111111111111111110111110110111111111111010111011111011001011111101101100000000000001111
