TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString,MethodNoExceptionCoverageBitString,CBranchCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString
org.apache.hadoop.conf.Configuration,120,377,4929,41,01111110111101111111111111110111111111111111111111110111111101111111111111111111111101110101110110110111101101001110111111011111111111011101011111111111111111111111111111101010011111101111111110000000000000000011010100000000000000000000000000000011111111111111011011111010111111111111111111111111111111101011101110011000111110000000111111011101111110100101100001111101010001110111010111011011101111011101111111010000000101110100000000000000011000011110001000000011111111111101110110011000110000000011110101011111111111111111010111101000111110101011010111101111110111000011111110001101110101110111011101110101010000000000011111110101010101111110000000000000000000000000000011010111011101110101000000000111110101010111110101000000010110010110100011111101111110101010000000001100000000000000000000001101100000000000001101110101100110001110111101000000110101111111111111101011101101,11011110111110110111111011110111101111111011111011111111111110111110100000000000000000000000000000000000001100100000000000000000000000000000110110110111101100111010111111011111101111011010111010010010011100000111011010011110010101110001111101110111011111111111111101111011101011110110011011101110000011110000000001101110001000000011111100111101001000000000000000000000000000011010011111111111111111111110101011111111110111111111101100100100000000000000000100010000000000000000000000100100000000000000100100100111100111000111110000000010000000000000001100000011111010110001001111010000011111110110110101101011,11111111111011111111111111111111111111111110111111111111111111111111110111111111111111111001111100100100100001111111111111011100000000000000000000000011100111111110010010000111001111111111111111111100000000111111111110000000000000001111111111111011111111111111000001111100000111111110110111111111111111111111111111111111110111111000011110011000000000000000000111111111111111111111111111100100001111000111111011110111100000000000111110111111111111111111111111000000000001111100001111100001111111100011111111111111110011111001111101111111111110000111111111101111011111111111111100111101111111111101111111111111111111111110001111111111111111111111111111111111100000000000001111111111111111111111111011110000000011111111101110111111111011111111111110101110111001111111111111111111000000000000000000011110111111111110111111111111111111111111111111111111111111111011111111111111111111111111111111111111110000000000000000000000000000000000011111011111111111111111111110001111111111000000000111111111111111111100111110111111111111111111111111111111111010111111111111111111111101111110111111100001111111111110111111111111111101111111111000111111111111110111111111111111111111111111111111111111100000000000111101100101110001100000000000000000000000000000000000000000000000001111110000111111111000000000000000111011111111111111111111111110000010,11111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101110001111111101111110000000,11111111101111111110111011111111111111111111110111111111111111110111110101111111111111101011111111101111111111101111111101100001111111101111110000000,10111111111111111111101101111111111111011110111000111110111111101111111111000011110111101101111010111110110111001101111111011111111111010110101111111111111111111111111111011100011111101111111101000000000000000011010100000000000000000000000000000011111110111111011001110110101111111111111111111111111111100111101101010100111100100000111111011110110000010101100011101101010010110111011011001111011111101111111011100000000110110100000000000000010100011100010000100011111111111110110110101000110000000011101110011111111111111111010111010100111101101010110111011111111011000011111101001101101010100100111111100101110010010111111001011010010111100101000000000000000000000000000010111111001011011111000110001101100010100110110110000000100110011001100011111111101101101001000000001100000000000000000000001110100000000000001110110110101001001110000001000000110101111111111111100111011101,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,001110010010010010110101010101010100010101011101010001010101010101000101010101010101101110101111101010101000100100101100110001001000000011101001011010000111110011011001111100100111011001001001100010011000000101010001110011100010011010100111000010000100001010101001111101100011110101011001010001100010110
