TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString
org.apache.hadoop.mapreduce.v2.proto.MRServiceProtos,120,172,398,22,01000000001000011000110100000100001010000010000011100011000000010000000010010000001001100000010100000011101000101011000001000100000010000101000101010000000100000001000010011110110100100010000001100011100100000000101100001011111111011001100000101000000100010100110001010011100000000101000001110001101000001000100000100001000110010100101000111000001101100111110001110100010000100001000001011011100000000001000001011110000001110100101000000000110000111000111101001000010000000110001010000011110000000011000000000100101000000010100000001010111101100000010000000010100100110100110000011000000000001100001010000010100000000111000011000001000010000000100000000001000010
