TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
com.soops.CEN4010.JMCA.JMCAAnalyzer,120,27,266,1644,1111111111111111111111111111111111111111000010000000000000000101000010010101011000011111111111111111110111111111111111101111111110001111111111111110111111111110110000000110000001011010111111111111111,1111111111111111111111111111111111111110110000000000000000010001000100001101011000011111111111111111101111111111111110111111111011010111111111111111110111111110110000001100000001001110111111111111111
