TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.yarn.proto.YarnServerResourceManagerRecoveryProtos,120,275,893,164,111111111111110111111101111111010001111111110111011111111111110011011110111000111100110111111110101111110111101000110111011101111010110001111111111011011111100111111101111010111101110111111101110110111111011111101111101101111101111111111111110101111111011100111111010011111100101101011110101001110100010001101101011101010101010111010101011101010101010101010111111111010101111101010111011100000100000111101110111001100100011010101001000010100100101110111010001010101010101010101010101010101010101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000001110010101101011011010101010100001101001111010101010101010011111010100000000100000000001111010010101100000000000010000011110000110101010000010010101101010110101000001011000000100000101010000011001000001010001010000001001101011111111010101110101111101111111111101011110100000001001001110111010100101100001101110110100001001000110111011101110101011111010001000100010101010111010101010101010101010111110101010101010101010101010101010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001010101101101100010111111111111101011111111100110110111101010111110101111101110101001011000000000000001011000000000000011100010001000011110010101100101100000010000001001010000010110000001000000101011101011110101101010100001111110111010111010101010011101010101010111000001010101010010011001010100010101000001010001000101001001101011111101111010111010101000000000000000001110101001101000000011111101111100001010101001011111001110101011101010010000000000000000000011100000101000100001111011011110010101010100000000010000011001010110000111011001000000111111010111000010100101101010000000000010010000000000000000000011100110110110001110100110000101011001000000000100000100,
