TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.hadoop.yarn.proto.YarnServerNodemanagerServiceProtos,120,175,592,34,011110011111111111111100000000011110001101100111110000000001111111111111111011000000000000000000000011111111100111100100100100100111111111110000000000000000000000011111111110000111111111111111111010101010101111111000101101111100001011000010011111111111111111011111011111011111101111111111111111111111101111111111000011011111111111011011011111111111011111111111110001110001101111111111011101101011111111111000110110000000000111101111011011111101111111011111111110111101101110111110001101101010111111111111111100000001111111111111111111111100000000000011111011110111100100111110000000000000111111111100111111111111111111111000000111111100011111110111110001111110111110111111111110000001111011111101111111110111110111110111111001111110000011111111100000011111011100011111110110110000000000000000111111100010111111000000000000001111111111111111100001111111111111111111111110110000000001011110000011111100101111111010011101000000000000011111111110011111111111111111111100000011111110001111111010111000000000000000000000000000001101111101110010111000000000111111111011111111111000001111111000011000111111110110101111010100000000011001100011000000000000000011111110001101111101111100000000000000111111111111111110100000000000000111111111111111101100000000000111000101111001001111110000000000000111111111111111111111111111111111101011111111111101111111011000011111101110111110110111101111110000000000000101111011111111111011111101001000000000011000111111001101011111000110111111011000000000011101100000000100011001111110
