TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.commons.codec.language.DoubleMetaphone,120,116,245,1296,11111111111111111111111,111111111111111111111111111111111111111111111111111111111111111111111111110101111111111111111111111111111111111110111111111111111101110111011111111111111111111111111111110101111111111111111111111111110101111011111111111101110111111111110111111111111011011110110111111111111111111111111111111101111111111111111011111111111111101111100011011111111111110101101111111111111111111111111101011111111111111111111111011111110111110101111111111111111101111011111110111111101111111111111111111111111111111111
