TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaCharStream,120,98,225,55,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110010111111111111110111111111111111111111111111111111110111111111111111011110111111111110111111110000001000000000000000000000000000000000000000000111111111111110111111111111111011000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111010000101011101111111111000000000000000001101111111111111111111
