TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
org.jfree.chart.plot.XYPlot,120,116,431,115,1111111111111111111111111111111111111110111111111111111011111111111111111111011111111111011111111111111111011010011011111111101111111110111111111111111111111111111111111111111111111111111101101111111111111001111111111111011011111110011101111110011110011111111111111111111111111111111111101101110100000001000000010100101111000000000000000000011111111110100000000010000000000000000001000100101000000100000011111111111111111001110110111111011011111111111111111111111111110101111110111111110111111011111110000001000000111111111111111111110000000000011111000101011101010101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111111111111000000000000000
