TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.util.concurrent.Monitor,120,46,213,4,111110111111111111111111111110110001010100011111001101110011100100000001110100011111001111111000010001011001010110011110011101100101011000101001111111001010011111100100000101011111010100000010101010000000011011111110100,010111011111111101011101111001100100010101010111110011111000111
