TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.proto.ResourceTracker,120,20,73,231,1111111010010111001111000000000000000000000000000000000111111011111111111111111111111,10
