TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.net.NetworkTopology,120,117,402,650,11111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111011110100000000000000000000011111111111111111111111011111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111
