TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.proto.ClientSCMProtocol,120,17,53,515,1111111101000011111100000000000000000000000000111111111111111111111111,10
